,subject,sentence,output
1285,Ukraine,"I speak just for me, Sean, but I'm willing to stipulate that Mr. Bolton will likely testify that the president paused aid to Ukraine while asking Ukraine to investigate Vice President Biden.",NEUTRAL
1286,Ukraine,"Well, you and I both know that Barack Obama refused to give legal aid to Ukraine for his entire presidency.",NEUTRAL
1287,Ukraine,"And Vice President -- or rather, President Obama placed Vice President Biden in charge of the foreign affairs of two countries, Ukraine and China.",NEUTRAL
1288,Ukraine,"And he was worried Ukraine had interfered in the 2016 election separate and apart from Russian interference that Devin Nunes warned us all about in 2017.A Ukrainian court had determined government officials interfered in our election, January 2017, January 11 to be exact.",NEGATIVE
1289,Ukraine,"""Politico,"" January 11, 2017, there was election interference by Ukraine.",NEGATIVE
1290,Ukraine," And your reading and your maps and Ukraine, and you know, (INAUDIBLE).",NEUTRAL
1291,Ukraine,"So if delaying aid to Ukraine is wrong, then Obama did it worse.",NEUTRAL
1292,Ukraine," A Ukraine court, ""Politico,"" January 11th, 2017, they laid out chapter and verse that Ukraine, separate and apart from the Russian interference that did occur, that they interfered in our election.",NEGATIVE
1293,Democrats,"The Democrats built their entire case on the proposition that it was baseless and a sham and phony to investigate corruption, to investigate Burisma and the Bidens.",NEGATIVE
1294,Democrats,Maybe they want the Democrats to get all the witnesses they want.,NEUTRAL
1295,Democrats,All 47 Democrats are going to vote for more witnesses because they want a fishing expedition.,NEGATIVE
1296,Democrats,"So, it's 17-0, and what do the Democrats want?",NEUTRAL
1297,Democrats,"And more thing, the Democrats have already tried this far left thing Bernie Sanders thing.",NEGATIVE
1298,Democrats,"So, for the Democrats, it's worth asking them, what exactly are you saying the president did wrong, and which part of it has your party not done tenfold worse?",NEGATIVE
1299,Democrats,"So, the Democrats have turned this impeachment sham into a circus, and now we got Chucky Schumer.",NEGATIVE
1300,Democrats,"Everything they accused the president of and say the president did wrong, the Democrats have done worse.",NEGATIVE
1301,Democrats,"If you look at the Democrats' argument -- and I will say, the Senate, we have conducted a fair trial.",NEUTRAL
1302,Democrats,We listened to the House Democrats for 22 hours.,NEUTRAL
1303,Democrats,"And the House Democrats, they haven't alleged any crime whatsoever.",NEGATIVE
1304,Bolton,"If John Bolton were to testify, it will not change anything.",NEUTRAL
1305,Bolton, An explosive new account from former national security advisor John Bolton.,NEUTRAL
1306,Bolton," John Bolton's book, which is as explosive as expected.",NEUTRAL
1307,Bolton,"At best, Bolton's testimony would be heavily disputed.",NEGATIVE
1308,Bolton,John Bolton has something to say.,NEUTRAL
1309,Bolton," Bombshell, former national security advisor John Bolton ready to turn on the president, as news leaks from his explosive new book.",NEUTRAL
1310,Bolton,"Now, look, and John -- and someone telling ""The New York Times"" what John Bolton's draft manuscript supposedly says doesn't change those facts.",NEUTRAL
1311,Bolton,Senator John Kennedy says Bolton's testimony is absolutely irrelevant.,NEGATIVE
1312,Bolton,"I spoke on an occasion to John Bolton, and I asked him why he wanted the job, and I also remember asking him -- well, you know, Donald Trump's foreign policy positions are very different than your foreign policy positions.",NEUTRAL
1313,Bolton,John Bolton would bomb his neighbor if he didn't trim his hedges.,NEGATIVE
1314,Joe,"Now, when you hear Joe Biden bragging on tape, I told them they're not getting the billion.",NEGATIVE
1315,Joe,"Number two, OK, Joe Biden on tape.",NEUTRAL
1316,Joe,I haven't heard you talk about quid pro  quo Joe.,NEUTRAL
1317,Joe,Why don't you go out and campaign for quid or pro or quo Joe?,NEGATIVE
1318,Joe,"Joe will slow him a little bit with South Carolina, but that's it.",NEUTRAL
1319,Joe,"Joe Biden telling voters, don't vote for me.",NEGATIVE
1320,Joe,And then you have Joe Biden.,NEUTRAL
1321,Joe,"Fake news CNN.Also tonight, with under one week to go to the Iowa caucuses, there is quid pro quo Joe pointing, touching a guy.",NEGATIVE
1322,Joe,Quid pro quo Joe helping too.,NEGATIVE
1323,Joe,He didn't get Joe Biden's name out of the phone book.,NEUTRAL
1324,Joe,Why did the president ask for an investigation of Joe Biden?,NEUTRAL
1325,House,"If a majority in the House is from a different party, the base is going to demand that they take that president out.",NEUTRAL
1326,House,"We'll take on the Constitution role of the House, even though it's their sole power to impeach.",NEUTRAL
1327,House,"You always wondered how they cheated in the House side, why Adam Schiff never allowed the president's attorney inside the room.",NEGATIVE
1328,House,"But, meanwhile, in the House, this coming week, as rockets are falling on our embassy in Baghdad, the House is going to move the tie the president's hands, repeal the authorization of the use of military force, prevent him from continuing to respond and deter Iran.",NEGATIVE
1329,House,"Three hundred times, Sean, three hundred times, the House managers -- the House managers who spoke for hours, three hundred times they use the word ""Burisma"" or ""Biden"".",NEUTRAL
1330,House,"They want to keep the charade going for as long as possible, but it is not the Senate's constitutional role to impeach, nor is it the Senate's constitutional role to play clean up the House and the mess that they made, because the sole power constitutionally is in the House to do the impeachment.",NEGATIVE
1331,House,"So, in the House, not one single Republican left.",NEUTRAL
1332,House,"In the House, they did not even subpoena him, and it doesn't even matter what ""The New York Times"" allegedly says happened, you have the transcript.",NEGATIVE
1333,Michael Waltz,And Rep. Michael Waltz (R-FL),NEUTRAL
1334,Michael Waltz,And Rep. Michael Waltz (R-FL) I know a lot of you are working.,NEUTRAL
1335,Michael Waltz,"And Rep. Michael Waltz (R-FL) Deranged Trump haters nationwide, they're rejoicing for the first time ever over the latest so-called bombshell from ""The New York Times"".",NEUTRAL
1336,Michael Waltz,And Rep. Michael Waltz (R-FL),NEUTRAL
1337,Michael Waltz,"And Rep. Michael Waltz (R-FL) average today, Biden is ahead in Nevada at 25 to Bernie's 19.3.",NEUTRAL
1338,Michael Waltz,"And Rep. Michael Waltz (R-FL) They haven't alleged any crime at all here, and they never met the threshold.",NEUTRAL
1339,Michael Waltz,"And Rep. Michael Waltz (R-FL) in dealing in natural gas despite not speaking Ukrainian, having no experience in the region, having nothing to do with natural gas at all.",NEGATIVE
1340,Michael Waltz,And Rep. Michael Waltz (R-FL) All right.,NEUTRAL
1341,Michael Waltz,And Rep. Michael Waltz (R-FL) So lurking in the background of this brand-new manufactured scandal is Bolton's upcoming book.,NEUTRAL
1342,Michael Waltz,And let me go if I can Michael Waltz -- your take watching all this unfold today?,NEUTRAL
1343,Michael Waltz,And Rep. Michael Waltz (R-FL),NEUTRAL
1344,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1345,Mike Johnson,And the Real Clear Politics Mike Johnson (R-LA),NEUTRAL
1346,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1347,Mike Johnson,Mike Johnson (R-LA),NEUTAL
1348,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1349,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1350,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1351,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1352,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1353,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1354,Mike Johnson,Mike Johnson (R-LA),NEUTRAL
1355,Joe,"And then I think you got to bring in Joe and you got to bring in Hunter, because if the president by hearing the tape of Joe bragging we just had the two-year anniversary of this, hearing that his son had zero experience being paid millions and taxpayer dollars being used to shake down another country so a family member could make more millions, I would argue that the president was well -- not only within his rights -- he took a sworn oath to uphold the laws of the land and it would sound to me like he was doing just that.",NEGATIVE
1356,Joe,"Elizabeth Warren, his challenger, by the way, who despite getting the endorsement from ""The Des Moines Register"" finds her campaign and an all-out collapse just ahead in Iowa, setting up what looks like a battle between Sanders and quid pro quo Joe Biden who's telling supporters that Bernie's agenda scares the heck out of people.",NEGATIVE
1357,Joe,You got to bring in Joe.,NEUTRAL
1358,Joe,Joe?,NEUTRAL
1359,Joe," And, Congressman Waltz -- I mean, OK, so if that's the case, how do they bifurcate their brains and compartmentalize away Joe and Hunter, Hunter making millions, no experience, Joe shaking down Ukraine with our money, oh that's perfectly fine?",NEGATIVE
1360,Joe,"But, anyway, quid pro quo Joe is literally on tape bragging about doing that -- taking your money leveraging it, shaking down maybe to get taxpayer money using our money to get a foreign prosecutor fired.",NEGATIVE
1361,Joe,"Nefarious behavior, well, if it happened to you, me, your kids, I don't think any of us would get that deal now would we?And the greatest irony here is that without any hard evidence, Democrats are accusing the president of the exact same thing we know Hunter and Joe did, what Joe was bragging about on tape.",NEGATIVE
1362,Joe,"What Joe did got a guy fired, oh, but if you listen to Adam Schiff, they did nothing wrong.",NEGATIVE
1363,Joe,That was Joe and Obama's promise.,NEUTRAL
1364,Trump,They hate Trump like the rest of the media mob.,NEGATIVE
1365,Trump,"They're underestimating the crowd size of the Trump rally, fake news about the president's immigration policies, even a reckless smear surrounding the president's remarks on MS-13.Common denominator in all of these stories is President Trump.",NEGATIVE
1366,Trump,"The abusively bias ""New York Times"" hack Maggie Hagerman -- Haberman, whatever her name is, claiming that top-secret, unnamed sources -- top-secret unnamed sources, how often we heard that -- revealing that former national security adviser John Bolton will accused President Trump of Ukrainian quid pro quo in his upcoming book while they simultaneously ignored the real quid pro quo with Joe.",NEGATIVE
